id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10768745,Home in Albany · ★4.82 · 1 bedroom · 1 bed · 1 bath,5691268,Elizabeth,,FOURTEENTH WARD,42.66078,-73.80553,Entire home/apt,50,1,555,6/19/2023,6.15,2,322,64,
11253948,Home in Albany · ★4.94 · 3 bedrooms · 6 beds · 2 baths,4259750,Peter,,FIFTEENTH WARD,42.67567,-73.82438,Entire home/apt,279,1,125,7/2/2023,1.45,9,333,16,
11639446,Home in Albany · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,61700428,Adam,,ELEVENTH WARD,42.67583,-73.78297,Private room,47,1,221,6/17/2023,2.56,3,358,13,
12284708,Home in Albany · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,36438637,Chad,,TENTH WARD,42.65912,-73.78349,Private room,45,10,61,10/26/2019,0.7,4,244,0,
12799126,Rental unit in Albany · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,69729286,Musab,,SIXTH WARD,42.65154,-73.76867,Private room,50,5,25,4/25/2023,0.72,2,309,6,
13083497,Home in Albany · ★4.67 · 4 bedrooms · 4 beds · 2 baths,1364123,Akhilesh,,FIFTEENTH WARD,42.66972,-73.82753,Entire home/apt,219,2,167,6/5/2023,1.96,1,311,10,
13711253,Home in Albany · ★4.77 · 1 bedroom · 1 bed · 1.5 shared baths,61700428,Adam,,TWELFTH WARD,42.68769,-73.79664,Private room,60,2,224,12/6/2022,2.64,3,244,5,
14316232,Home in Albany · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,36438637,Chad,,TENTH WARD,42.65726,-73.78219,Private room,45,10,47,5/19/2023,0.56,4,175,3,
14489265,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,37035085,George,,SIXTH WARD,42.65863,-73.76657,Entire home/apt,55,30,6,5/31/2023,0.13,4,332,3,
14989805,Home in Albany · ★4.97 · 2 bedrooms · 5 beds · 2 baths,4259750,Peter,,FIFTEENTH WARD,42.673512,-73.819679,Entire home/apt,223,1,65,5/12/2023,0.8,9,348,12,
15580397,Home in Albany · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,89705052,Share,,NINTH WARD,42.65651,-73.77887,Private room,60,2,34,6/20/2023,0.46,4,86,7,
16531782,Rental unit in Albany · ★4.77 · 1 bedroom · 1 bed · 1 bath,5691268,Elizabeth,,FOURTEENTH WARD,42.66075,-73.80605,Entire home/apt,70,1,261,6/19/2023,6.92,2,333,91,
17238066,Home in Albany · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,61700428,Adam,,FIFTH WARD,42.67614,-73.78169,Private room,44,3,129,5/29/2023,1.71,3,302,9,
17514620,Home in Albany · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,36438637,Chad,,TENTH WARD,42.6584,-73.78309,Private room,45,10,49,6/28/2023,0.64,4,286,7,
18341426,Home in Albany · ★4.98 · 2 bedrooms · 3 beds · 1 bath,4259750,Peter,,FIFTEENTH WARD,42.67637,-73.82395,Entire home/apt,555,1,57,6/26/2022,0.88,9,365,0,
19081215,Boutique hotel in Albany · ★4.86 · 1 bedroom · 1 bed · 1 private bath,19648678,Terra,,NINTH WARD,42.65644,-73.77509,Private room,150,1,21,5/28/2023,0.31,11,149,7,
19527043,Rental unit in Albany · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,15223767,Ed,,NINTH WARD,42.65312,-73.78161,Private room,70,1,64,5/21/2023,1.12,3,220,24,
19571496,Home in Albany · ★4.56 · 2 bedrooms · 1 bed · 1 shared bath,36438637,Chad,,TENTH WARD,42.6585,-73.78414,Private room,50,10,25,5/28/2023,0.41,4,212,7,
19663012,Townhouse in Albany · ★4.71 · 2 bedrooms · 2 beds · 2 shared baths,39656001,Urbangem,,SECOND WARD,42.6436,-73.75887,Private room,169,1,21,8/28/2021,0.29,7,178,0,
20138691,Home in Albany · ★4.95 · 1 bedroom · 1 bed · 2 shared baths,67171774,Michael And Flerida,,FOURTEENTH WARD,42.65846,-73.80201,Private room,60,4,19,7/3/2020,0.29,6,183,0,
20212108,Townhouse in Albany · ★4.60 · 1 bedroom · 7 beds · 1 private bath,39656001,Urbangem,,SECOND WARD,42.64355,-73.75712,Private room,229,1,5,1/28/2023,0.11,7,180,3,
20518708,Home in Albany · ★4.92 · 2 bedrooms · 1 bed · 2 shared baths,67171774,Michael And Flerida,,FOURTEENTH WARD,42.65846,-73.80201,Private room,80,4,12,3/4/2020,0.24,6,183,0,
20519453,Home in Albany · ★4.88 · 1 bedroom · 1 bed · 2 shared baths,67171774,Michael And Flerida,,FOURTEENTH WARD,42.65846,-73.80201,Private room,80,4,16,4/24/2020,0.25,6,183,0,
20519722,Home in Albany · ★5.0 · 2 bedrooms · 1 bed · 2 shared baths,67171774,Michael And Flerida,,FOURTEENTH WARD,42.65846,-73.80201,Private room,80,4,8,8/12/2020,0.13,6,183,0,
20519807,Home in Albany · ★4.97 · 1 bedroom · 1 bed · 2 shared baths,67171774,Michael And Flerida,,FOURTEENTH WARD,42.65846,-73.80201,Private room,60,4,32,7/8/2020,0.49,6,1,0,
20519885,Home in Albany · ★4.93 · 5 bedrooms · 6 beds · 2 baths,67171774,Michael And Flerida,,FOURTEENTH WARD,42.65846,-73.80201,Entire home/apt,275,4,81,6/25/2023,1.18,6,332,24,
20620135,Home in Albany · ★4.93 · 2 bedrooms · 4 beds · 1 bath,4259750,Peter,,FIFTEENTH WARD,42.675,-73.82382,Entire home/apt,196,1,55,12/31/2022,0.79,9,2,1,
20633175,Rental unit in Albany · ★4.91 · 1 bedroom · 2 beds · 1 bath,65414985,James,,SEVENTH WARD,42.64939,-73.76865,Entire home/apt,126,2,130,5/28/2023,2.02,2,252,22,
20671966,Home in Albany · ★4.90 · 1 bedroom · 1 bed · 1 bath,98744672,Bela,,NINTH WARD,42.65532,-73.78244,Entire home/apt,75,2,39,6/1/2023,0.55,8,296,1,
21052414,Home in Albany · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,135717458,Chad,,THIRTEENTH WARD,42.66565,-73.77975,Private room,40,10,36,6/5/2023,0.59,3,306,4,
21392315,Rental unit in Albany · ★4.86 · 1 bedroom · 1 bed · 1 bath,98744672,Bela,,NINTH WARD,42.65372,-73.78244,Entire home/apt,70,3,100,5/20/2023,1.46,8,318,8,
21449583,Home in Albany · ★5.0 · 4 bedrooms · 5 beds · 1.5 baths,4259750,Peter,,FIFTEENTH WARD,42.67547,-73.82402,Entire home/apt,570,4,8,7/27/2018,0.12,9,364,0,
21752534,Rental unit in Albany · ★4.72 · 1 bedroom · 2 beds · 1 bath,152762198,Allen,,TENTH WARD,42.66045,-73.77833,Entire home/apt,76,3,148,4/14/2023,2.17,7,342,14,
21769213,Home in Albany · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,135717458,Chad,,ELEVENTH WARD,42.66572,-73.77834,Private room,35,10,20,6/1/2023,0.3,3,313,4,
21769439,Home in Albany · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,135717458,Chad,,ELEVENTH WARD,42.66703,-73.77842,Private room,35,10,20,4/29/2023,0.3,3,243,4,
22398196,Home in Albany · ★4.90 · 1 bedroom · 1 bed · 1 private bath,98744672,Bela,,NINTH WARD,42.65501,-73.78122,Private room,55,2,94,6/5/2023,1.41,8,330,21,
22431640,Rental unit in Albany · ★4.82 · 1 bedroom · 2 beds · 1 bath,108848737,Jake,,SEVENTH WARD,42.64717,-73.77135,Entire home/apt,143,1,416,6/18/2023,6.6,2,87,55,
24120690,Guest suite in Albany · ★4.94 · 1 bedroom · 1 bed · 1 private bath,156446839,Domini,,FOURTEENTH WARD,42.65975,-73.81196,Private room,71,2,105,6/11/2023,1.65,1,326,16,
24606880,Guest suite in Albany · ★4.92 · 1 bedroom · 1 bed · 1 private bath,98744672,Bela,,NINTH WARD,42.65431,-73.78178,Private room,55,2,38,4/17/2023,0.66,8,337,6,
24655782,Rental unit in Albany · ★4.89 · 1 bedroom · 2 beds · 1 bath,108848737,Jake,,SEVENTH WARD,42.6477,-73.7714,Entire home/apt,103,1,326,5/20/2023,5.18,2,129,43,
25549565,Guest suite in Albany · ★4.91 · 1 bedroom · 1 bed · 1 bath,9666970,Janet,,SIXTH WARD,42.65345,-73.7645,Entire home/apt,102,1,688,6/23/2023,11.12,1,141,129,
25976514,Home in Albany · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,31757246,Leiba,,SIXTH WARD,42.65333,-73.77293,Private room,80,3,11,9/25/2022,0.18,1,353,2,
26139592,Rental unit in Albany · ★4.82 · 1 bedroom · 1 bed · 1 bath,6833937,Farah,,SIXTH WARD,42.65403,-73.76325,Entire home/apt,120,2,97,12/20/2022,1.62,1,348,7,
26808765,Home in Albany · ★4.85 · 3 bedrooms · 3 beds · 2 baths,19648678,Terra,,ELEVENTH WARD,42.66048,-73.77269,Entire home/apt,314,1,98,1/1/2023,1.63,11,268,3,
27670660,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 private bath,98744672,Bela,,NINTH WARD,42.65430832,-73.78177643,Private room,55,2,12,6/10/2023,0.23,8,194,7,
27692601,Home in Albany · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,202580880,Rosanne,,EIGHTH WARD,42.64514,-73.80668,Entire home/apt,195,3,15,10/8/2022,0.26,1,179,1,
27833958,Home in Albany · ★4.94 · 3 bedrooms · 3 beds · 2 baths,44299180,Colleen,,SEVENTH WARD,42.65178,-73.78711,Entire home/apt,225,5,35,10/9/2022,0.61,1,238,4,
28341274,Rental unit in Albany · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,54394342,Alice,,SIXTH WARD,42.65821,-73.76917,Private room,65,1,47,7/1/2023,0.81,1,337,13,
28400263,Rental unit in Albany · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,15223767,Ed,,NINTH WARD,42.65464,-73.78348,Private room,50,1,227,6/13/2023,4.03,3,177,39,
28519423,Home in Albany · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,89705052,Share,,TENTH WARD,42.65746,-73.77904,Private room,60,2,49,6/23/2023,0.86,4,88,14,
28722270,Loft in Albany · ★4.81 · 1 bedroom · 2 beds · 1 bath,44434571,Earl,,SECOND WARD,42.64535,-73.75365,Entire home/apt,114,1,589,6/21/2023,10.51,5,289,59,
28868857,Guest suite in Albany · ★4.72 · 1 bedroom · 1 bed · 1 bath,44434571,Earl,,SECOND WARD,42.64535,-73.75365,Entire home/apt,77,1,486,6/29/2023,8.77,5,352,84,
28929840,Home in Albany · ★5.0 · Studio · 1 bed · 1 private bath,194113768,Rachel,,FOURTH WARD,42.6737,-73.75313,Private room,95,1,6,5/27/2023,0.1,1,154,3,
29605579,Serviced apartment in Albany · ★4.70 · 1 bedroom · 1 bed · 1 bath,19648678,Terra,,SIXTH WARD,42.65235,-73.76714,Entire home/apt,120,2,82,5/14/2023,1.45,11,314,9,
30189794,Home in Albany · ★4.93 · 1 bedroom · 1 bed · 1 private bath,98744672,Bela,,NINTH WARD,42.6533,-73.78114,Private room,55,2,57,6/23/2023,1.06,8,343,20,
31663469,Camper/RV in Albany · 1 bedroom · 4 beds · 1 bath,162762329,Nick,,FOURTH WARD,42.6844,-73.7782,Entire home/apt,131,1,0,,,1,365,0,
32279028,Home in Albany · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,172223381,Diana,,EIGHTH WARD,42.64936,-73.80278,Private room,55,1,175,7/2/2023,3.3,2,59,46,
32450400,Home in Albany · 2 bedrooms · 2 beds · 1 shared bath,97330032,Sherrell,,FOURTH WARD,42.6761,-73.73825,Private room,122,3,0,,,1,180,0,
32993402,Rental unit in Albany · ★4.70 · 2 bedrooms · 3 beds · 1 bath,44434571,Earl,,SECOND WARD,42.64563,-73.75311,Entire home/apt,110,1,381,6/29/2023,7.3,5,266,57,
33558235,Rental unit in Albany · ★4.76 · 2 bedrooms · 2 beds · 1 bath,44434571,Earl,,SECOND WARD,42.64585,-73.75297,Entire home/apt,98,1,368,6/25/2023,7.19,5,276,61,
34330970,Rental unit in Albany · ★4.70 · 2 bedrooms · 4 beds · 1 bath,232967878,Diana,,SECOND WARD,42.64335,-73.7579,Entire home/apt,142,1,204,6/18/2023,4.12,19,78,33,
34366660,Rental unit in Albany · ★4.71 · 1 bedroom · 2 beds · 1 bath,37035085,George,,SIXTH WARD,42.65781,-73.76856,Entire home/apt,51,30,7,5/31/2023,0.15,4,331,2,
35793179,Home in Albany · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,15223767,Ed,,SEVENTH WARD,42.65259,-73.78223,Private room,50,1,124,6/14/2023,2.56,3,195,46,
35914565,Rental unit in Albany · ★4.80 · 1 bedroom · 1 bed · 1 bath,232967878,Diana,,SECOND WARD,42.64506,-73.75727,Entire home/apt,103,1,228,6/18/2023,4.69,19,65,54,
36443605,Rental unit in Albany · ★4.80 · 2 bedrooms · 2 beds · 1 bath,188679144,Elizabeth,,THIRTEENTH WARD,42.66619,-73.79031,Entire home/apt,100,7,49,5/27/2023,1.02,8,318,4,
38321579,Home in Albany · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,172223381,Diana,,EIGHTH WARD,42.65085,-73.80239,Private room,55,1,224,7/2/2023,4.82,2,142,82,
38873670,Rental unit in Albany · ★4.43 · 1 bedroom · 1 bed · 1 bath,37035085,George,,SIXTH WARD,42.65921,-73.76843,Entire home/apt,46,30,7,4/1/2023,0.33,4,304,3,
39093517,Rental unit in Albany · ★4.80 · 2 bedrooms · 2 beds · 1 bath,299638115,Dominick,,SIXTH WARD,42.65507,-73.76138,Entire home/apt,151,4,35,2/19/2023,0.81,3,337,2,
39698576,Rental unit in Albany · ★4.59 · 1 bedroom · 1 bed · 1 bath,188679144,Elizabeth,,NINTH WARD,42.65483,-73.78033,Entire home/apt,85,5,22,1/29/2023,0.49,8,324,3,
39836487,Rental unit in Albany · ★4.60 · Studio · 1 bed · 1 bath,306508346,Adem,,SIXTH WARD,42.65547,-73.7651,Entire home/apt,78,1,204,7/1/2023,4.59,2,50,56,
39864828,Rental unit in Albany · ★4.94 · 2 bedrooms · 2 beds · 1 bath,10313615,Matthew,,FOURTH WARD,42.66091,-73.74285,Entire home/apt,217,1,208,6/18/2023,4.92,1,52,65,
39873571,Rental unit in Albany · ★4.63 · 2 bedrooms · 2 beds · 1 bath,306508346,Adem,,THIRD WARD,42.65682,-73.76298,Entire home/apt,78,1,125,6/26/2023,9.87,2,157,119,
40491172,Rental unit in Albany · ★4.91 · 2 bedrooms · 3 beds · 1 bath,152762198,Allen,,THIRTEENTH WARD,42.66827,-73.79231,Entire home/apt,122,3,89,6/12/2023,2.05,7,328,23,
40828178,Home in Albany · ★4.99 · 1 bedroom · 2 beds · 1 bath,47491906,Lloyd,,FOURTH WARD,42.67773,-73.73899,Entire home/apt,118,1,162,1/16/2023,3.84,1,342,21,
40897436,Rental unit in Albany · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,50283047,Ellen,,SIXTH WARD,42.65592,-73.76259,Entire home/apt,107,7,23,5/31/2023,0.54,1,154,7,
41319631,Home in Albany · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,59864591,Daniel,,SIXTH WARD,42.65115,-73.7668,Entire home/apt,92,30,4,1/6/2023,0.15,1,175,1,
42009788,Rental unit in Albany · ★4.68 · 2 bedrooms · 2 beds · 1 bath,188679144,Elizabeth,,SIXTH WARD,42.65315,-73.76202,Entire home/apt,145,7,19,5/30/2023,0.46,8,324,6,
42092736,Home in Albany · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,41400541,John,,FOURTEENTH WARD,42.66403,-73.81446,Private room,40,1,106,6/19/2023,2.59,1,135,43,
42389085,Rental unit in Albany · 1 bedroom · 2 beds · 1 bath,121680792,Evolve,,THIRD WARD,42.6557,-73.75085,Entire home/apt,91,2,1,3/7/2020,0.02,11,184,0,
42391372,Rental unit in Albany · ★3.96 · 3 bedrooms · 3 beds · 1 bath,121680792,Evolve,,SECOND WARD,42.6469,-73.75761,Entire home/apt,178,3,27,10/27/2022,0.74,11,350,2,
42490432,Rental unit in Albany · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,232967878,Diana,,SECOND WARD,42.64497,-73.7581,Entire home/apt,131,2,120,6/19/2023,3.39,19,81,32,
42567833,Rental unit in Albany · 3 bedrooms · 3 beds · 1 bath,339085327,Arkady,,NINTH WARD,42.65567,-73.7854,Entire home/apt,200,70,0,,,1,365,0,
42763847,Home in Albany · ★4.75 · 3 bedrooms · 3 beds · 1.5 baths,649068,Anthony,,FIRST WARD,42.63876,-73.78535,Entire home/apt,154,1,76,7/1/2023,1.95,1,154,24,
43208391,Rental unit in Albany · ★4.80 · 2 bedrooms · 2 beds · 1 bath,272907816,Angela,,SECOND WARD,42.64453,-73.75426,Entire home/apt,130,2,69,5/28/2023,2.05,3,81,13,
43253591,Rental unit in Albany · ★4.70 · 2 bedrooms · 2 beds · 1 bath,29288920,Gregg,,THIRD WARD,42.65746,-73.74932,Entire home/apt,76,2,20,6/26/2023,0.53,3,129,11,
43459803,Rental unit in Albany · ★5.0 · 1 bedroom · 2 beds · 1 bath,299638115,Dominick,,SIXTH WARD,42.65556,-73.76205,Entire home/apt,175,4,12,5/31/2023,0.41,3,296,1,
43576505,Rental unit in Albany · ★3.90 · 2 bedrooms · 2 beds · 1 bath,121680792,Evolve,,SECOND WARD,42.6469,-73.75761,Entire home/apt,178,3,10,5/29/2022,0.29,11,361,0,
43736299,Home in Albany · ★4.86 · 3 bedrooms · 3 beds · 1 bath,349460842,Scott,,TENTH WARD,42.66257,-73.78281,Entire home/apt,152,1,91,6/18/2023,2.5,5,360,26,
43955950,Home in Albany · ★4.88 · 3 bedrooms · 3 beds · 1 bath,232967878,Diana,,EIGHTH WARD,42.64383,-73.78926,Entire home/apt,245,2,56,6/18/2023,1.54,19,73,10,
44180048,Rental unit in Albany · ★4.98 · Studio · 2 beds · 1 bath,355777684,Lloyd,,SIXTH WARD,42.65935,-73.76805,Entire home/apt,108,1,282,6/24/2023,7.82,3,343,79,
44265426,Rental unit in Albany · ★4.99 · 1 bedroom · 2 beds · 1 bath,355777684,Lloyd,,SIXTH WARD,42.66006,-73.76966,Entire home/apt,129,1,253,6/23/2023,7.11,3,331,82,
44450012,Rental unit in Albany · ★4.80 · 2 bedrooms · 2 beds · 1 bath,353498132,Michael,,EIGHTH WARD,42.64808,-73.7996,Entire home/apt,135,13,20,1/31/2023,0.57,5,252,1,
45024912,Rental unit in Albany · ★4.94 · 1 bedroom · 1 bed · 1 bath,362851072,Elsa,,FOURTEENTH WARD,42.66132,-73.7956,Entire home/apt,123,1,109,6/16/2023,3.14,1,357,19,
45074220,Guest suite in Albany · ★4.64 · 1 bedroom · 1 bath,272907816,Angela,,SECOND WARD,42.64454,-73.75369,Entire home/apt,103,2,25,3/19/2023,1.14,3,87,7,
45313545,Rental unit in Albany · ★4.70 · 1 bedroom · 2 beds · 1 bath,165293595,Kori,,NINTH WARD,42.6545,-73.78223,Entire home/apt,82,2,80,5/27/2023,2.43,1,130,45,
45334218,Home in Albany · 3 bedrooms · 3 beds · 1 private bath,89705052,Share,,TENTH WARD,42.65842,-73.77869,Private room,259,1,0,,,4,13,0,
45528939,Rental unit in Albany · ★4.51 · 1 bedroom · 2 beds · 1 bath,47625981,Linda,,SECOND WARD,42.64801,-73.75668,Entire home/apt,115,1,72,6/14/2023,2.43,13,167,26,
45529316,Rental unit in Albany · ★4.72 · 1 bedroom · 1 bed · 1 bath,47625981,Linda,,SECOND WARD,42.64821,-73.75793,Entire home/apt,116,1,82,6/18/2023,2.77,13,343,25,
45529447,Rental unit in Albany · ★4.73 · 2 bedrooms · 2 beds · 1 bath,47625981,Linda,,SECOND WARD,42.64713,-73.75628,Entire home/apt,139,1,107,6/19/2023,3.64,13,151,49,
45804322,Home in Albany · ★4.96 · 1 bedroom · 1 bed · 2 baths,124848440,Emilie,,TENTH WARD,42.66137,-73.7904,Private room,73,1,103,6/28/2023,3.12,1,136,51,
46894493,Home in Albany · ★4.99 · 2 bedrooms · 2 beds · 1 bath,69789449,Dan,,NINTH WARD,42.65311,-73.78525,Entire home/apt,175,1,165,6/30/2023,5.64,1,273,60,
47334913,Rental unit in Albany · ★4.88 · 2 bedrooms · 2 beds · 1 bath,152762198,Allen,,THIRTEENTH WARD,42.66646,-73.79184,Entire home/apt,107,3,50,6/24/2023,1.7,7,352,28,
47345872,Rental unit in Albany · ★4.40 · 1 bedroom · 1 bed · 1 bath,19648678,Terra,,SIXTH WARD,42.65345,-73.76663,Entire home/apt,140,2,35,6/18/2023,1.2,11,338,13,
47408047,Rental unit in Albany · ★4.84 · 1 bedroom · 1 bed · 1 bath,152762198,Allen,,FOURTEENTH WARD,42.67156,-73.80883,Entire home/apt,83,3,31,4/8/2023,1.08,7,340,16,
47440071,Home in Albany · ★4.96 · 1 bedroom · 1 bed · 1 private bath,382970529,Thomas,,THIRTEENTH WARD,42.6692,-73.79849,Private room,199,1,92,6/22/2023,3.08,5,66,40,
47828453,Rental unit in Albany · ★4.40 · 2 bedrooms · 3 beds · 1 bath,299638115,Dominick,,THIRD WARD,42.656,-73.76123,Entire home/apt,171,4,15,9/7/2022,0.51,3,336,2,
47902629,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 2 baths,21886921,David,,THIRTEENTH WARD,42.66744,-73.79216,Entire home/apt,125,14,6,12/21/2021,0.22,2,183,0,
47943571,Rental unit in Albany · ★4.85 · 1 bedroom · 2 beds · 1 bath,385664127,Dillon,,THIRD WARD,42.65118,-73.75287,Entire home/apt,93,1,104,6/20/2023,3.59,2,321,59,
48052353,Home in Albany · ★4.77 · 3 bedrooms · 4 beds · 1 bath,349460842,Scott,,TENTH WARD,42.66261,-73.78332,Entire home/apt,228,1,117,6/19/2023,4.03,5,352,50,
48124042,Rental unit in Albany · ★4.89 · 2 bedrooms · 3 beds · 1 bath,385664127,Dillon,,THIRD WARD,42.64982,-73.75103,Entire home/apt,106,1,141,5/29/2023,6.09,2,237,71,
48172884,Home in Albany · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,98744672,Bela,,NINTH WARD,42.65399,-73.78126,Private room,44,2,30,3/28/2023,1.06,8,294,17,
48407173,Rental unit in Albany · ★4.63 · 1 bedroom · 2 beds · 1 bath,42708277,Rodney,,THIRD WARD,42.65326,-73.75974,Entire home/apt,101,1,24,6/25/2023,4.31,1,352,24,
48470454,Home in Albany · ★4.92 · 5 bedrooms · 5 beds · 5.5 baths,4259750,Peter,,THIRTEENTH WARD,42.66526412963867,-73.78692627,Entire home/apt,300,3,12,6/17/2023,1.03,9,339,12,
48599533,Rental unit in Albany · ★4.76 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SIXTH WARD,42.65429,-73.75986,Entire home/apt,91,2,82,6/18/2023,3.55,7,255,30,
49635449,Boutique hotel in Albany · ★4.88 · Studio · 1 bed · 1 private bath,19648678,Terra,,SIXTH WARD,42.65848,-73.77436,Private room,185,1,16,10/23/2022,0.65,11,285,5,
49875164,Boutique hotel in Albany · ★4.20 · 1 bedroom · 1 bed · 1 private bath,19648678,Terra,,SIXTH WARD,42.65933,-73.77275,Private room,191,1,5,10/30/2022,0.2,11,278,2,
49886937,Rental unit in Albany · Studio · 1 bed · 0 shared baths,219746338,Nicola,,FOURTH WARD,42.65854,-73.74926,Shared room,45,1,0,,,1,353,0,
50088935,Condo in Albany · ★5.0 · 2 bedrooms · 3 beds · 1 bath,172658781,Jessica,,THIRTEENTH WARD,42.66972,-73.79544,Entire home/apt,100,60,4,11/30/2022,0.19,2,209,2,
50171851,Rental unit in Albany · ★4.99 · 1 bedroom · 1 bed · 1 bath,48490017,Todd,,SIXTH WARD,42.65157,-73.76546,Entire home/apt,109,2,107,6/26/2023,4.67,1,176,52,
50207226,Rental unit in Albany · ★4.87 · 1 bedroom · 2 beds · 1 bath,47625981,Linda,,FOURTH WARD,42.65888,-73.74673,Entire home/apt,106,1,62,5/28/2023,2.46,13,152,22,
50211226,Rental unit in Albany · ★4.96 · 1 bedroom · 2 beds · 1 bath,105597161,Jake & Kate,,ELEVENTH WARD,42.66034,-73.77163,Entire home/apt,98,2,104,6/30/2023,5.67,1,302,69,
50354540,Rental unit in Albany · ★4.57 · 2 bedrooms · 2 beds · 1 bath,188679144,Elizabeth,,SIXTH WARD,42.65333,-73.76402,Entire home/apt,100,3,7,5/14/2023,0.28,8,333,4,
50480092,Townhouse in Albany · ★4.50 · 5 bedrooms · 9 beds · 2 baths,39656001,Urbangem,,SECOND WARD,42.6433,-73.75906,Entire home/apt,249,2,16,5/28/2023,0.68,7,354,5,
50480764,Townhouse in Albany · 4 bedrooms · 9 beds · 2 baths,39656001,Urbangem,,SECOND WARD,42.64283,-73.75717,Entire home/apt,249,3,2,7/5/2022,0.1,7,358,1,
50481099,Townhouse in Albany · ★3.33 · 4 bedrooms · 9 beds · 2 baths,39656001,Urbangem,,SECOND WARD,42.6446,-73.75761,Entire home/apt,229,1,3,2/26/2023,0.13,7,348,1,
50639032,Home in Albany · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,172539578,David Yisrael,,FIFTEENTH WARD,42.67945,-73.81647,Private room,70,2,33,6/22/2023,1.53,1,137,16,
50890336,Rental unit in Albany · ★4.61 · 1 bedroom · 1 bed · 1 bath,47625981,Linda,,FOURTH WARD,42.65901,-73.74748,Entire home/apt,104,1,33,3/19/2023,1.41,13,144,10,
51230498,Aparthotel in Albany · ★4.82 · 1 bedroom · 1 bed · 1 bath,414738935,Sonya,,THIRD WARD,42.66064,-73.76074,Entire home/apt,98,1,170,6/15/2023,7.19,1,55,76,
51461480,Rental unit in Albany · ★4.95 · 1 bedroom · 1 bed · 1 bath,416799784,Rosie,,TENTH WARD,42.65969,-73.77564,Entire home/apt,93,7,21,3/31/2023,1.02,1,90,4,
51503537,Rental unit in Albany · ★4.29 · 1 bedroom · 1 bed · 1 bath,394420519,All Seasons,,THIRD WARD,42.65061,-73.75006,Entire home/apt,107,4,7,2/23/2023,0.32,1,153,3,
51560588,Rental unit in Albany · ★4.62 · Studio · 1 bed · 1 bath,392074908,Jerry,,SIXTH WARD,42.65431,-73.75997,Entire home/apt,85,2,37,10/2/2022,1.62,7,357,6,
51579900,Rental unit in Albany · ★4.80 · 1 bedroom · 1 bed · 1 bath,47625981,Linda,,FOURTH WARD,42.65856,-73.74866,Entire home/apt,110,1,54,6/19/2023,2.35,13,160,24,
51592836,Rental unit in Albany · ★4.66 · 1 bedroom · 1 bed · 1 bath,60293220,David,,THIRD WARD,42.65812,-73.74941,Entire home/apt,88,3,53,7/1/2023,2.52,3,357,21,
51710034,Condo in Albany · ★4.50 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SIXTH WARD,42.65269,-73.76076,Entire home/apt,96,2,28,5/21/2023,1.25,7,349,10,
51960331,Rental unit in Albany · ★4.89 · 1 bedroom · 1 bed · 1 bath,418024477,Marlene,,SECOND WARD,42.64684,-73.75614,Entire home/apt,125,1,73,6/11/2023,3.35,4,172,32,
51964868,Rental unit in Albany · ★4.68 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SIXTH WARD,42.65442,-73.7611,Entire home/apt,85,2,44,6/9/2023,2,7,349,14,
52042995,Home in Albany · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,160832560,Luke,,FIFTEENTH WARD,42.67643,-73.82903,Private room,40,2,14,3/17/2023,0.73,1,261,5,
